STATION,NAME,DATE,SNOW,PRCP,RAIN_OLD,RAIN
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/10/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/11/2021,0,0.28,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/12/2021,0,0.14,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/13/2021,0,0.69,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/14/2021,0,0.07,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/15/2021,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/16/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/17/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/18/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/19/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/20/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/21/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/22/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/23/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/24/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/25/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/26/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/27/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/28/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/29/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/30/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/1/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/2/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/3/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/4/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/5/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/6/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/7/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/8/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/9/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/10/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/11/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/12/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/13/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/14/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/15/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/16/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/17/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/18/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/19/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/20/2021,0,0.06,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/21/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/22/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/23/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/24/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/25/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/26/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/27/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/28/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/29/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/30/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",7/31/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/1/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/2/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/3/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/4/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/5/2021,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/6/2021,0,0.13,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/7/2021,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/8/2021,0,0.06,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/9/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/10/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/11/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/12/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/13/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/14/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/15/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/16/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/17/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/18/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/19/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/20/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/21/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/22/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/23/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/24/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/25/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/26/2021,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/27/2021,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/28/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/29/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/30/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/31/2021,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/1/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/2/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/3/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/4/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/5/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/6/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/7/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/8/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/9/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/10/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/11/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/12/2021,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/13/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/14/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/15/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/16/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/17/2021,0,0.6,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/18/2021,0,0.63,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/19/2021,0,0.17,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/20/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/21/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/22/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/23/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/24/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/25/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/26/2021,0,0.64,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/27/2021,0,0.4,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/28/2021,0,0.05,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/29/2021,0,0.1,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/30/2021,0,0.36,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/1/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/2/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/3/2021,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/4/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/5/2021,0,0.22,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/6/2021,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/7/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/8/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/9/2021,0,0.09,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/10/2021,0,0.27,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/11/2021,0,0.07,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/12/2021,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/13/2021,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/14/2021,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/15/2021,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/16/2021,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/17/2021,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/18/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/19/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/20/2021,0,0.26,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/21/2021,0,0.45,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/22/2021,0,0.08,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/23/2021,0,0.17,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/24/2021,0,0.29,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/25/2021,0,0.04,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/26/2021,0,0.07,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/27/2021,0,0.17,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/28/2021,0,1.77,Heavy Rain,Heavy Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/29/2021,0,0.49,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/30/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/31/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/1/2021,0,0.09,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/2/2021,0,0.15,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/3/2021,0,0.44,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/4/2021,0,0.54,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/5/2021,0,0.1,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/6/2021,0,0.44,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/7/2021,0,0.22,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/8/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/9/2021,0,0.55,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/10/2021,0,0.06,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/11/2021,0,0.76,Moderate Heavy Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/12/2021,0,0.7,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/13/2021,0,0.42,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/14/2021,0,0.71,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/15/2021,0,0.25,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/16/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/17/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/18/2021,0,0.25,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/19/2021,0,0.11,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/20/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/21/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/22/2021,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/23/2021,0,0.57,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/24/2021,0,0.09,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/25/2021,0,0.61,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/26/2021,0,0.1,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/27/2021,0,0.27,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/28/2021,0,0.19,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/29/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/30/2021,0,0.07,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/1/2021,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/2/2021,0,0.15,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/3/2021,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/4/2021,0,0.32,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/5/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/6/2021,0,0.08,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/7/2021,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/8/2021,0,0.2,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/9/2021,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/10/2021,0,0.24,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/11/2021,0,0.42,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/12/2021,0,0.19,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/13/2021,0,0.14,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/14/2021,0,0.11,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/15/2021,0,0.08,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/16/2021,0,0.07,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/17/2021,0,0.17,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/18/2021,0,0.76,Moderate Heavy Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/19/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/20/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/21/2021,0,0.17,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/22/2021,0,0.6,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/23/2021,0,0.08,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/24/2021,0,0.35,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/25/2021,0,0.12,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/26/2021,2.5,0.21,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/27/2021,0.2,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/28/2021,0.2,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/29/2021,1.5,0.1,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/30/2021,0.8,0.07,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/31/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/1/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/2/2022,0,1.44,Heavy Rain,Heavy Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/3/2022,0,0.47,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/4/2022,0,0.18,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/5/2022,0,0.18,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/6/2022,0,1.46,Heavy Rain,Heavy Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/7/2022,0,0.95,Moderate Heavy Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/8/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/9/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/10/2022,0,0.23,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/11/2022,0,0.75,Moderate Heavy Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/12/2022,0,0.11,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/13/2022,0,0.23,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/14/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/15/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/16/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/17/2022,0,0,No Rain,No Rain
